filename	onset	offset	event_labels	modality
K06Ihpg5d4s_60_70	0,0	10,10	Cello,Accordion	visual
K1QrW6MVmjg_30_40	0,0	10,10	Violin_fiddle,Cello	audio
K1QrW6MVmjg_30_40	0,0,0,6	10,10,5,10	Violin_fiddle,Cello,Motorcycle,Motorcycle	visual
K1nl3lRbDHg_40_50	0,0,5	10,2,8	Dog,Speech,Speech	audio
K1nl3lRbDHg_40_50	0	10	Dog	visual
K20ST5Eksz4_20_30	0,0	10,2	Acoustic_guitar,Speech	audio
K20ST5Eksz4_20_30	0	10	Acoustic_guitar	visual
K2VYvpLh-CI_130_140	0	10	Cat	audio
K2VYvpLh-CI_130_140	0	10	Cat	visual
K4CrCEHGnwU_10_20	0,3,9	10,4,10	Dog,Speech,Speech	audio
K4CrCEHGnwU_10_20	0	10	Dog	visual
K4SxwnI3EE4_70_80	0,0	7,4	Speech,Dog	audio
K4SxwnI3EE4_70_80	5,0	7,10	Speech,Dog	visual
K4dSVn0RLGM_20_30	0	10	Chainsaw	audio
K4dSVn0RLGM_20_30	0	10	Chainsaw	visual
K53-32lDqsA_60_70	0,0,4,8	5,5,7,10	Singing,Clapping,Cheering,Cheering	audio
K53-32lDqsA_60_70	0,8	10,10	Clapping,Cheering	visual
K6-BOCjkeBE_10_20	0,6,0	1,10,10	Speech,Speech,Violin_fiddle	audio
K6-BOCjkeBE_10_20	0,6	1,10	Speech,Speech	visual
K7HLZeuyWjo_190_200	0,1	2,10	Banjo,Speech	audio
K7HLZeuyWjo_190_200	0	10	Banjo	visual
K7O_jfofE6w_0_10	3,2	10,3	Motorcycle,Speech	audio
K7O_jfofE6w_0_10	2,2	10,10	Motorcycle,Car	visual
K8pU44rsLJY_150_160	0	4	Vacuum_cleaner	audio
K8pU44rsLJY_150_160	0	10	Vacuum_cleaner	visual
K9KdTtdCRWw_30_40	0,1,7	10,3,9	Telephone_bell_ringing,Speech,Speech	audio
K9KdTtdCRWw_30_40	0,1	3,3	Telephone_bell_ringing,Speech	visual
KBHjIrZuqTw_20_30	1,0,6	6,3,10	Speech,Acoustic_guitar,Acoustic_guitar	audio
KBHjIrZuqTw_20_30	0,1	10,6	Acoustic_guitar,Speech	visual
KCO8lQDHBJg_30_40	0,3	10,10	Baby_cry_infant_cry,Speech	audio
KCO8lQDHBJg_30_40	0	10	Baby_cry_infant_cry	visual
KCOHsYmUa20_190_200	0,0	10,10	Acoustic_guitar,Accordion	audio
KCOHsYmUa20_190_200	0,7,7	4,10,10	Accordion,Accordion,Acoustic_guitar	visual
KCOcjOPIxJM_10_20	0,6,0,4,9	4,9,1,5,10	Speech,Speech,Chicken_rooster,Chicken_rooster,Chicken_rooster	audio
KCOcjOPIxJM_10_20	0,0,0,3	10,10,2,4	Chicken_rooster,Cat,Speech,Speech	visual
KCckyE6pu0Q_140_150	0,0,3,8	10,1,7,10	Violin_fiddle,Acoustic_guitar,Acoustic_guitar,Acoustic_guitar	audio
KCckyE6pu0Q_140_150	0,0	10,8	Violin_fiddle,Acoustic_guitar	visual
KD141Cqf6Dg_130_140	5	10	Blender	audio
KD141Cqf6Dg_130_140	0	10	Blender	visual
KDLQygmUohg_30_40	0,0,5	10,4,10	Violin_fiddle,Speech,Speech	audio
KDLQygmUohg_30_40	0	10	Violin_fiddle	visual
KDN-h5yVWRw_25_35	1	8	Baby_cry_infant_cry	audio
KDN-h5yVWRw_25_35	0	8	Baby_cry_infant_cry	visual
KDNnpxD4lWU_60_70	0,3,8,9,2	2,7,10,10,5	Baby_laughter,Baby_laughter,Baby_laughter,Speech,Dog	audio
KDNnpxD4lWU_60_70	0,2	10,4	Dog,Baby_laughter	visual
KEUQxR12Cfo_30_40	0,0,0	10,10,10	Cello,Violin_fiddle,Acoustic_guitar	audio
KEUQxR12Cfo_30_40	0,0,0	10,10,10	Cello,Violin_fiddle,Acoustic_guitar	visual
KFNee9YkgVI_17_27	0,1	10,10	Baby_cry_infant_cry,Speech	audio
KFNee9YkgVI_17_27	0	10	Baby_cry_infant_cry	visual
KFdPDpr62i0_190_200	0	10	Lawn_mower	audio
KFdPDpr62i0_190_200	5	10	Lawn_mower	visual
KGwKORR6L7w_30_40	0,2,5,8	10,4,7,10	Baby_cry_infant_cry,Speech,Speech,Speech	audio
KGwKORR6L7w_30_40	3	10	Baby_cry_infant_cry	visual
KGxvfuRj444_160_170	3,9,0,6	4,10,5,10	Cat,Cat,Speech,Speech	audio
KGxvfuRj444_160_170	0	2	Cat	visual
KHVnB6XI7Q8_230_240	0,8,0	6,10,10	Singing,Singing,Acoustic_guitar	audio
KHVnB6XI7Q8_230_240	0,8,0	6,10,10	Singing,Singing,Acoustic_guitar	visual
KHeMI0Qmnqg_110_120	0	10	Vacuum_cleaner	audio
KHeMI0Qmnqg_110_120	0	10	Vacuum_cleaner	visual
KHv3w-UiXeQ_20_30	0,2,6,0	1,5,10,2	Dog,Dog,Dog,Speech	audio
KHv3w-UiXeQ_20_30	0	10	Dog	visual
KKghPv944Ks_30_40	0	10	Vacuum_cleaner	audio
KKghPv944Ks_30_40	0	10	Vacuum_cleaner	visual
KL4uiNB7lMA_150_160	0	10	Vacuum_cleaner	audio
KL4uiNB7lMA_150_160	0	10	Vacuum_cleaner	visual
KMEisCK2xjQ_30_40	4,0	10,2	Violin_fiddle,Speech	audio
KMEisCK2xjQ_30_40	0	10	Violin_fiddle	visual
KMhuOpxiU5Y_0_10	1,5,9,2	4,6,10,10	Speech,Speech,Speech,Dog	audio
KMhuOpxiU5Y_0_10	0,6,1	5,10,2	Dog,Dog,Speech	visual
KNY4yu5-7kg_143_153	0,3,9,8	2,6,10,10	Speech,Speech,Speech,Fire_alarm	audio
KNY4yu5-7kg_143_153	0	4	Fire_alarm	visual
KP2H8e3MDBg_0_10	0,4	4,10	Speech,Cat	audio
KP2H8e3MDBg_0_10	2	10	Cat	visual
KSRjje7GH44_60_70	8,0	10,8	Blender,Speech	audio
KSRjje7GH44_60_70	0	10	Blender	visual
KV4CpfKk7FY_30_40	0,0,3	10,2,10	Speech,Singing,Singing	audio
KV4CpfKk7FY_30_40	0,0	10,10	Speech,Acoustic_guitar	visual
KW2B-Rv8bjs_30_40	0,1,8	7,2,9	Cat,Speech,Speech	audio
KW2B-Rv8bjs_30_40	0	10	Cat	visual
KWdhwfzfppg_260_270	0,0,0	10,10,10	Cello,Violin_fiddle,Accordion	audio
KWdhwfzfppg_260_270	0,0,0	10,10,10	Cello,Violin_fiddle,Accordion	visual
KWqZGTZQUwA_110_120	0	10	Lawn_mower	audio
KWqZGTZQUwA_110_120	0	10	Lawn_mower	visual
KXQ0oFeq_8Q_10_20	0,0	10,10	Cello,Violin_fiddle	audio
KXQ0oFeq_8Q_10_20	0,0	10,10	Cello,Violin_fiddle	visual
KXZXHrLBpPo_350_360	0,2	2,10	Speech,Acoustic_guitar	audio
KXZXHrLBpPo_350_360	0,0	2,10	Speech,Acoustic_guitar	visual
KXumlH_SF5Y_100_110	0,0,3	10,1,5	Helicopter,Speech,Speech	audio
KXumlH_SF5Y_100_110	0	10	Helicopter	visual
KY_EJ9wCJ1E_320_330	0,0	10,2	Violin_fiddle,Speech	audio
KY_EJ9wCJ1E_320_330	0	2	Speech	visual
KZbA2DuNLYM_23_33	2,9	8,10	Baby_cry_infant_cry,Baby_cry_infant_cry	audio
KZbA2DuNLYM_23_33	2	10	Baby_cry_infant_cry	visual
KZhSh9lwAoI_20_30	0,0,7	10,6,10	Speech,Baby_laughter,Baby_laughter	audio
KZhSh9lwAoI_20_30	0	10	Baby_laughter	visual
KaNCiByIxx0_130_140	0,0	10,1	Chicken_rooster,Speech	audio
KaNCiByIxx0_130_140	0	10	Chicken_rooster	visual
KbeILnzvciI_30_40	0,5	6,10	Violin_fiddle,Speech	audio
KbeILnzvciI_30_40	0,5	10,10	Violin_fiddle,Speech	visual
KcIu2WxoeiM_0_10	0	10	Helicopter	audio
KcIu2WxoeiM_0_10	0	10	Helicopter	visual
KcXWxITU5s0_16_26	0,2	2,6	Speech,Dog	audio
KcXWxITU5s0_16_26	0	6	Dog	visual
KdIrYOmwm3M_150_160	0	10	Accordion	audio
KdIrYOmwm3M_150_160	0,0	8,8	Car,Motorcycle	visual
KdlvYugCXvo_130_140	0	10	Helicopter	audio
KdlvYugCXvo_130_140	0	10	Helicopter	visual
Ke2-q_gw7-A_270_280	0,0	1,10	Speech,Acoustic_guitar	audio
Ke2-q_gw7-A_270_280	0,0	10,1	Acoustic_guitar,Speech	visual
Ke5YRnqT94o_130_140	0	10	Vacuum_cleaner	audio
Ke5YRnqT94o_130_140	0	10	Vacuum_cleaner	visual
KeVUagDleIg_30_40	5,0,3,6	10,1,4,10	Speech,Cat,Cat,Cat	audio
KeVUagDleIg_30_40	0,5	10,10	Cat,Speech	visual
Kecpmbnv2Qc_30_40	0,7	1,10	Speech,Chicken_rooster	audio
Kecpmbnv2Qc_30_40	0	10	Chicken_rooster	visual
KgvsnA-mGRc_30_40	5	10	Motorcycle	audio
KgvsnA-mGRc_30_40	0	10	Motorcycle	visual
KhYlQoDEtKI_50_60	0,0	2,10	Singing,Acoustic_guitar	audio
KhYlQoDEtKI_50_60	0,0	2,10	Singing,Acoustic_guitar	visual
KhxzuPjDjBc_50_60	0,0	10,10	Singing,Banjo	audio
KhxzuPjDjBc_50_60	0	10	Acoustic_guitar	visual
Ki5FZjVfs7s_190_200	0,9	4,10	Speech,Speech	audio
Ki5FZjVfs7s_190_200	0	10	Dog	visual
Kl7OB6fk26c_50_60	0,5,7,0,8	3,6,10,7,10	Cat,Cat,Cat,Speech,Speech	audio
Kl7OB6fk26c_50_60	0	10	Dog	visual
KliVsEcJ1Do_130_140	0,9,4	3,10,10	Speech,Speech,Baby_laughter	audio
KliVsEcJ1Do_130_140	0,4,9	3,10,10	Speech,Baby_laughter,Speech	visual
KmN2GrhTxXE_10_20	0,5	4,6	Motorcycle,Speech	audio
KmN2GrhTxXE_10_20	0	10	Motorcycle	visual
Knh6TSkrpU0_2_12	0,5,2,4	3,8,3,10	Speech,Speech,Dog,Dog	audio
Knh6TSkrpU0_2_12	5,0	7,10	Speech,Dog	visual
KoBKt9OwUDA_0_10	3,0,1	6,10,10	Speech,Speech,Basketball_bounce	audio
KoBKt9OwUDA_0_10	0	10	Speech	visual
KojwdV9dkBU_120_130	1,4,0,8	3,5,3,10	Dog,Dog,Speech,Speech	audio
KojwdV9dkBU_120_130	0	10	Cat	visual
Kqa-iC4cuMs_370_380	6,0	10,7	Vacuum_cleaner,Speech	audio
Kqa-iC4cuMs_370_380	6	10	Vacuum_cleaner	visual
Kqjqdx-jfMw_180_190	0,6	7,10	Speech,Speech	audio
Kqjqdx-jfMw_180_190	0	10	Blender	visual
Ks7Qzoz6bZM_30_40	2,1,5	4,3,6	Speech,Cat,Cat	audio
Ks7Qzoz6bZM_30_40	0	10	Cat	visual
KsG6-R7HUJs_10_20	0	10	Helicopter	audio
KsG6-R7HUJs_10_20	0	10	Helicopter	visual
KvIjsmANkxI_10_20	3,8,0	7,10,10	Cat,Cat,Speech	audio
KvIjsmANkxI_10_20	0	10	Cat	visual
Kw-PLfbmjvQ_30_40	0	10	Helicopter	audio
Kw-PLfbmjvQ_30_40	0	10	Helicopter	visual
Kw7r1WV8y30_30_40	0,3	4,6	Violin_fiddle,Speech	audio
Kw7r1WV8y30_30_40	0	10	Violin_fiddle	visual
KwksDbd45Jc_220_230	0,6	10,10	Speech,Basketball_bounce	audio
KwksDbd45Jc_220_230	0,9,6	8,10,8	Speech,Speech,Basketball_bounce	visual
KxJCFboTYeU_60_70	0,8	7,10	Chicken_rooster,Chicken_rooster	audio
KxJCFboTYeU_60_70	0	10	Chicken_rooster	visual
KxhN4Y6eMRg_390_400	0,1	1,10	Speech,Singing	audio
KxhN4Y6eMRg_390_400	0	1	Speech	visual
Ky-u1jW0bLw_10_20	0,6,6	6,10,10	Speech,Clapping,Cheering	audio
Ky-u1jW0bLw_10_20	0,6,6	6,10,10	Speech,Clapping,Cheering	visual
KyZTzL7dzdg_30_40	0,6	6,7	Violin_fiddle,Speech	audio
KyZTzL7dzdg_30_40	0	10	Violin_fiddle	visual
KzrmSD86sr0_520_530	1,8,0,2	3,10,1,6	Blender,Blender,Speech,Speech	audio
KzrmSD86sr0_520_530	0	10	Blender	visual
L-42QHWGyJU_370_380	0,5,2	4,10,10	Speech,Speech,Cheering	audio
L-42QHWGyJU_370_380	0,2	1,3	Basketball_bounce,Basketball_bounce	visual
L2jP-VQExGk_6_16	0,5	3,10	Baby_cry_infant_cry,Baby_cry_infant_cry	audio
L2jP-VQExGk_6_16	0	10	Baby_cry_infant_cry	visual
L2zidDxyBjw_220_230	0	10	Accordion	audio
L2zidDxyBjw_220_230	0	10	Accordion	visual
L9ft4YFUFmc_90_100	6,1	10,6	Motorcycle,Speech	audio
L9ft4YFUFmc_90_100	0	10	Motorcycle	visual
LAVr291jgR8_210_220	0,5	4,10	Speech,Speech	audio
LAVr291jgR8_210_220	0	4	Speech	visual
LAXWSmoMfNw_10_20	0,0	10,10	Dog,Speech	audio
LAXWSmoMfNw_10_20	0	10	Dog	visual
LBbDtEE9l2Q_18_28	1,7,2,6	2,8,5,7	Cat,Cat,Speech,Speech	audio
LBbDtEE9l2Q_18_28	0	10	Cat	visual
LCv-gA_A7Pk_30_40	0,5,0	4,10,10	Acoustic_guitar,Acoustic_guitar,Speech	audio
LCv-gA_A7Pk_30_40	0	10	Acoustic_guitar	visual
LDXGQBKnIkU_14_24	0,0	10,7	Lawn_mower,Speech	audio
LDXGQBKnIkU_14_24	0	10	Lawn_mower	visual
LE3ux-hbUEg_160_170	0,8	10,10	Dog,Speech	audio
LE3ux-hbUEg_160_170	0	10	Dog	visual
LFW5265aG4w_30_40	1,5	10,9	Car,Speech	audio
LFW5265aG4w_30_40	0	10	Car	visual
LFebeVofHyg_30_40	0	10	Clapping	audio
LFebeVofHyg_30_40	0	10	Clapping	visual
LGUdvF0PqC0_10_20	5,0	7,6	Cat,Speech	audio
LGUdvF0PqC0_10_20	0	10	Cat	visual
LGeLv_bEBSA_420_430	0,7,0,3	3,10,1,10	Violin_fiddle,Violin_fiddle,Cello,Cello	audio
LGeLv_bEBSA_420_430	0,0	10,10	Cello,Violin_fiddle	visual
LH_cTOUJPhU_330_340	0,6	5,10	Blender,Speech	audio
LH_cTOUJPhU_330_340	0	10	Blender	visual
LIFlDrWOq8I_60_70	0,9,5	8,10,10	Speech,Speech,Lawn_mower	audio
LIFlDrWOq8I_60_70	0	10	Lawn_mower	visual
LJ-oWEBfvME_220_230	3	10	Vacuum_cleaner	audio
LJ-oWEBfvME_220_230	0	10	Vacuum_cleaner	visual
LJPBzpoEJtw_30_40	0	10	Motorcycle	audio
LJPBzpoEJtw_30_40	0	10	Motorcycle	visual
LMKzjvc93sA_30_40	0	10	Frying_(food)	audio
LMKzjvc93sA_30_40	0	10	Frying_(food)	visual
LMqpXcUyLTU_0_10	0,1	10,10	Speech,Baby_cry_infant_cry	audio
LMqpXcUyLTU_0_10	0,0	10,10	Speech,Baby_cry_infant_cry	visual
LNGPfZsCqKY_18_28	0	10	Helicopter	audio
LNGPfZsCqKY_18_28	0	10	Helicopter	visual
LOXiJnA8M1Q_70_80	0,0,2	10,1,10	Frying_(food),Speech,Speech	audio
LOXiJnA8M1Q_70_80	0,4	2,10	Frying_(food),Frying_(food)	visual
LO_DK-3poPg_130_140	0,2	3,10	Speech,Singing	audio
LO_DK-3poPg_130_140	0,2	3,10	Speech,Singing	visual
LQC5OxzWufM_20_30	0,1	10,2	Dog,Speech	audio
LQC5OxzWufM_20_30	0	10	Dog	visual
LS1OwvItlgM_210_220	0,2,5	10,4,6	Chicken_rooster,Speech,Speech	audio
LS1OwvItlgM_210_220	0,5	8,6	Chicken_rooster,Speech	visual
LT23oUPcU_s_30_40	0,8	10,10	Dog,Speech	audio
LT23oUPcU_s_30_40	0	10	Dog	visual
LTmnYdPxCaw_24_34	0	9	Helicopter	audio
LTmnYdPxCaw_24_34	0	9	Helicopter	visual
LWcZGccvDpg_80_90	0,0,4	10,1,10	Motorcycle,Speech,Singing	audio
LWcZGccvDpg_80_90	0,0	10,1	Motorcycle,Speech	visual
LWlCh2pONQI_20_30	0,0,9	10,8,10	Acoustic_guitar,Singing,Singing	audio
LWlCh2pONQI_20_30	0,0,9	10,8,10	Acoustic_guitar,Singing,Singing	visual
LWlJFSROVXM_3_13	0,8	1,10	Chicken_rooster,Chicken_rooster	audio
LWlJFSROVXM_3_13	0	10	Chicken_rooster	visual
LXXHu4LCMU0_310_320	0,0	10,10	Violin_fiddle,Cello	audio
LXXHu4LCMU0_310_320	0,0	10,10	Violin_fiddle,Cello	visual
LYadFGHyPow_350_360	0,8	7,10	Chainsaw,Chainsaw	audio
LYadFGHyPow_350_360	0	10	Chainsaw	visual
LZ6oDntUV2c_40_50	0	10	Chainsaw	audio
LZ6oDntUV2c_40_50	0	7	Chainsaw	visual
LZGMn_8Ky-U_220_230	0,4,8,1	3,6,10,5	Speech,Speech,Speech,Speech	audio
LZGMn_8Ky-U_220_230	0,0,4,8	10,3,6,10	Acoustic_guitar,Speech,Speech,Speech	visual
L_NiIDd9qQQ_110_120	0,0,2,5,9	1,1,4,7,10	Dog,Speech,Speech,Speech,Speech	audio
L_NiIDd9qQQ_110_120	0,0,2,5	10,1,4,7	Dog,Speech,Speech,Speech	visual
LbQ1CDjxy0w_40_50	0,3,9	10,8,10	Cat,Speech,Speech	audio
LbQ1CDjxy0w_40_50	0	10	Cat	visual
LbVxnuv3Ebw_130_140	1,0,9	8,2,10	Motorcycle,Speech,Speech	audio
LbVxnuv3Ebw_130_140	0	10	Motorcycle	visual
LcFWKgFphXI_20_30	0,0	9,9	Clapping,Singing	audio
LcFWKgFphXI_20_30	0,0	8,9	Clapping,Singing	visual
LcKlInyt_d4_10_20	0	10	Vacuum_cleaner	audio
LcKlInyt_d4_10_20	0	10	Vacuum_cleaner	visual
LcP8X-b4SmI_60_70	0	10	Vacuum_cleaner	audio
LcP8X-b4SmI_60_70	0,0	7,10	Dog,Vacuum_cleaner	visual
LfJH5_vbZuk_170_180	6,9,2	7,10,10	Cat,Cat,Speech	audio
LfJH5_vbZuk_170_180	3	10	Cat	visual
LfhdhtoK_dg_40_50	0,0,5	9,10,6	Speech,Singing,Clapping	audio
LfhdhtoK_dg_40_50	0,6	9,9	Speech,Clapping	visual
Li6s-vk_GQs_20_30	5,0	8,5	Lawn_mower,Speech	audio
Li6s-vk_GQs_20_30	0	10	Lawn_mower	visual
LjBs2e_sW4E_160_170	0	10	Lawn_mower	audio
LjBs2e_sW4E_160_170	1	8	Lawn_mower	visual
LlWf9r1ziZk_30_40	0,4,9,2	3,6,10,10	Violin_fiddle,Violin_fiddle,Violin_fiddle,Speech	audio
LlWf9r1ziZk_30_40	0,2	10,10	Violin_fiddle,Speech	visual
LmSXOOzCXu0_30_40	0,7	8,10	Speech,Vacuum_cleaner	audio
LmSXOOzCXu0_30_40	0	10	Vacuum_cleaner	visual
Lnpe9u8cF50_90_100	0,0,0	10,10,10	Acoustic_guitar,Accordion,Singing	audio
Lnpe9u8cF50_90_100	0,1,4,5	1,5,8,10	Singing,Acoustic_guitar,Accordion,Singing	visual
Lp6JViuKWlo_20_30	0,6,9,0	4,7,10,6	Baby_cry_infant_cry,Baby_cry_infant_cry,Baby_cry_infant_cry,Speech	audio
Lp6JViuKWlo_20_30	0,6,9	4,7,10	Baby_cry_infant_cry,Baby_cry_infant_cry,Baby_cry_infant_cry	visual
Lpc7Ws6PSfg_2_12	0	10	Speech	audio
Lpc7Ws6PSfg_2_12	0	10	Speech	visual
LqSxIzqYsfY_160_170	0,0	10,10	Cello,Violin_fiddle	audio
LqSxIzqYsfY_160_170	0,0	10,10	Cello,Violin_fiddle	visual
LrWwi0-wcrg_30_40	0	10	Chainsaw	audio
LrWwi0-wcrg_30_40	0	10	Chainsaw	visual
Ltx0lEqqoac_80_90	1,5,2,2	3,10,4,4	Basketball_bounce,Basketball_bounce,Speech,Cheering	audio
Ltx0lEqqoac_80_90	1,5	3,10	Basketball_bounce,Basketball_bounce	visual
LuChwFtVLpI_30_40	0	10	Lawn_mower	audio
LuChwFtVLpI_30_40	0	10	Lawn_mower	visual
Lw-mExSqCok_0_10	6,0,0,8	10,7,8,10	Helicopter,Clapping,Cheering,Chicken_rooster	audio
Lw-mExSqCok_0_10	6,0,0	10,6,6	Helicopter,Cheering,Clapping	visual
Lw4uqIDhAa4_30_40	0,0,8,6	10,5,10,8	Violin_fiddle,Singing,Singing,Speech	audio
Lw4uqIDhAa4_30_40	0,2,6	5,5,10	Singing,Violin_fiddle,Violin_fiddle	visual
LxFenjME4NQ_0_10	0,0	10,10	Helicopter,Speech	audio
LxFenjME4NQ_0_10	0,6	10,10	Helicopter,Speech	visual
LxdLlDDQL84_42_52	0	10	Cat	audio
LxdLlDDQL84_42_52	0	10	Cat	visual
LzdgaHNurYc_380_390	0,3	10,10	Speech,Basketball_bounce	audio
LzdgaHNurYc_380_390	3,0	10,6	Basketball_bounce,Speech	visual
LzgeBj-P29Q_30_40	0,1,1,3	1,10,3,7	Speech,Violin_fiddle,Clapping,Cheering	audio
LzgeBj-P29Q_30_40	0,0	10,1	Violin_fiddle,Speech	visual
M-EPKxTNfbQ_70_80	0	2	Chicken_rooster	audio
M-EPKxTNfbQ_70_80	0	2	Chicken_rooster	visual
M-FcPJaD1cU_30_40	0,3,8	10,5,10	Chicken_rooster,Speech,Speech	audio
M-FcPJaD1cU_30_40	0	10	Chicken_rooster	visual
M0SxS0glJDU_180_190	0,0,0	6,6,10	Violin_fiddle,Accordion,Speech	audio
M0SxS0glJDU_180_190	3,0	8,8	Accordion,Violin_fiddle	visual
M0viHJ8hTxE_70_80	6,1	7,10	Basketball_bounce,Speech	audio
M0viHJ8hTxE_70_80	6	7	Basketball_bounce	visual
M1467mz9VK0_30_40	0,0,6	1,10,9	Speech,Violin_fiddle,Speech	audio
M1467mz9VK0_30_40	0,0,9	1,7,10	Speech,Violin_fiddle,Violin_fiddle	visual
M1XqFQOvBMA_0_10	0,5,9	5,8,10	Chicken_rooster,Speech,Speech	audio
M1XqFQOvBMA_0_10	0	10	Chicken_rooster	visual
M2UMpS30jRA_30_40	0,6	10,9	Baby_cry_infant_cry,Speech	audio
M2UMpS30jRA_30_40	0	10	Baby_cry_infant_cry	visual
M5beD6jFbGY_120_130	0,0,0	4,10,10	Speech,Acoustic_guitar,Cello	audio
M5beD6jFbGY_120_130	0,0	10,10	Acoustic_guitar,Cello	visual
M6AZo0Z0xBo_30_40	0,0	10,10	Cello,Violin_fiddle	audio
M6AZo0Z0xBo_30_40	0,0	10,10	Cello,Violin_fiddle	visual
M7jTWJYmgAc_30_40	0,6	10,9	Baby_cry_infant_cry,Speech	audio
M7jTWJYmgAc_30_40	0,6	10,9	Baby_cry_infant_cry,Speech	visual
M7mcD0npbjI_50_60	0,0,8	5,5,10	Basketball_bounce,Speech,Speech	audio
M7mcD0npbjI_50_60	1	5	Basketball_bounce	visual
M8hUgx2y7qk_20_30	0,4	10,10	Vacuum_cleaner,Dog	audio
M8hUgx2y7qk_20_30	0,0	10,10	Dog,Vacuum_cleaner	visual
MCZem5teAUk_100_110	9	10	Lawn_mower	audio
MCZem5teAUk_100_110	0	10	Lawn_mower	visual
MChLOVodM5I_30_40	0,2,0	1,5,10	Speech,Speech,Dog	audio
MChLOVodM5I_30_40	0	10	Dog	visual
MELS2_bSaNU_80_90	0	8	Violin_fiddle	audio
MELS2_bSaNU_80_90	0	10	Violin_fiddle	visual
MFJ198Kyb50_60_70	0,0	10,10	Accordion,Speech	audio
MFJ198Kyb50_60_70	0	10	Accordion	visual
MFZa7e1Xkog_360_370	0,1,3	10,2,9	Frying_(food),Speech,Speech	audio
MFZa7e1Xkog_360_370	0	10	Frying_(food)	visual
MFaRhAq2JLw_10_20	1	10	Baby_cry_infant_cry	audio
MFaRhAq2JLw_10_20	0	10	Baby_cry_infant_cry	visual
MIzRWcJCpHg_130_140	0,6	10,7	Singing,Speech	audio
MIzRWcJCpHg_130_140	0	10	Singing	visual
MK0VVTjYX40_190_200	2,8	9,9	Dog,Speech	audio
MK0VVTjYX40_190_200	2	10	Dog	visual
MQWKt3_NVvM_70_80	1,6,9	3,7,10	Speech,Dog,Dog	audio
MQWKt3_NVvM_70_80	0	10	Dog	visual
MRHf3aoGygE_160_170	0	10	Lawn_mower	audio
MRHf3aoGygE_160_170	6,0	10,4	Lawn_mower,Lawn_mower	visual
MRaYiK3K0Rc_40_50	0,5	1,10	Speech,Speech	audio
MRaYiK3K0Rc_40_50	0	10	Frying_(food)	visual
MRe0mjPslrc_10_20	0,0	10,10	Violin_fiddle,Cello	audio
MRe0mjPslrc_10_20	0,0	10,5	Violin_fiddle,Cello	visual
MS8ycgmIHxQ_30_40	1	10	Chicken_rooster	audio
MS8ycgmIHxQ_30_40	0	10	Chicken_rooster	visual
MT0Bxc0nkLc_120_130	0,1	10,5	Dog,Speech	audio
MT0Bxc0nkLc_120_130	0	10	Dog	visual
MTIfUXAtQcE_170_180	0,0,7	10,4,8	Helicopter,Speech,Speech	audio
MTIfUXAtQcE_170_180	0,8	6,10	Helicopter,Helicopter	visual
MTOS1YA9cjI_30_40	0,1,3,5,8	10,2,4,6,10	Baby_cry_infant_cry,Speech,Dog,Dog,Dog	audio
MTOS1YA9cjI_30_40	0,1,7	10,6,10	Baby_cry_infant_cry,Dog,Dog	visual
MTkN3EBB1uY_70_80	0,1,0,0	10,10,10,10	Acoustic_guitar,Singing,Violin_fiddle,Banjo	audio
MTkN3EBB1uY_70_80	1,0,0,3	10,10,1,5	Singing,Acoustic_guitar,Violin_fiddle,Banjo	visual
MUmLS_Y_pmY_0_10	0,6,7	1,7,9	Speech,Speech,Dog	audio
MUmLS_Y_pmY_0_10	0	10	Dog	visual
MUv54DuYKBs_20_30	0	1	Helicopter	audio
MUv54DuYKBs_20_30	0	1	Helicopter	visual
MWNEee5N6SM_9_19	0,3	2,10	Speech,Speech	audio
MWNEee5N6SM_9_19	0	10	Cat	visual
MY2PFDV_S2s_140_150	0,6,1,6	4,9,5,10	Speech,Singing,Acoustic_guitar,Acoustic_guitar	audio
MY2PFDV_S2s_140_150	0,0,6	10,4,9	Acoustic_guitar,Speech,Singing	visual
MYhKZftZBOs_570_580	2,8,2,8	7,10,7,10	Cello,Cello,Violin_fiddle,Violin_fiddle	audio
MYhKZftZBOs_570_580	0,0	10,10	Cello,Violin_fiddle	visual
MZVInVyY90o_20_30	0	9	Lawn_mower	audio
MZVInVyY90o_20_30	0	10	Lawn_mower	visual
M_9pQR8IFRs_10_20	0,2,0,6,9	1,10,2,8,10	Cat,Cat,Speech,Speech,Speech	audio
M_9pQR8IFRs_10_20	0	10	Cat	visual
M_Bk6sPg7O4_10_20	1,8,9	2,10,10	Speech,Speech,Dog	audio
M_Bk6sPg7O4_10_20	0	10	Dog	visual
Ma5OotVwCh0_100_110	0	10	Helicopter	audio
Ma5OotVwCh0_100_110	0	10	Helicopter	visual
MawlYZVYOMo_30_40	3	10	Violin_fiddle	audio
MawlYZVYOMo_30_40	0,0	10,3	Violin_fiddle,Speech	visual
Mc79pRPTjXw_10_20	1,1,3	2,2,4	Dog,Speech,Speech	audio
Mc79pRPTjXw_10_20	0	10	Dog	visual
McK4y6_znE4_240_250	0,3	10,10	Motorcycle,Speech	audio
McK4y6_znE4_240_250	2	10	Motorcycle	visual
McVcuryKUp4_160_170	0,3	2,8	Motorcycle,Speech	audio
McVcuryKUp4_160_170	0,6	2,8	Motorcycle,Speech	visual
McfGMq5A5G8_30_40	0,2,6,0,2	2,6,10,10,10	Singing,Singing,Singing,Banjo,Violin_fiddle	audio
